2440000	21
2445000	22
2450000	23
2455000	22
2460000	22
2465000	22
2470000	22
2475000	22
2480000	23
2485000	23
2490000	22
2495000	23
2500000	22
2505000	23
2510000	22
2515000	23
2520000	22
2525000	23
2530000	22
2535000	23
2540000	23
2545000	23
2550000	24
2555000	23
2560000	25
2565000	25
2570000	24
2575000	27
2580000	24
2585000	26
2590000	26
2595000	26
2600000	27
2605000	23
2610000	25
2615000	24
2620000	24
2625000	24
2630000	25
2635000	24
2640000	25
2645000	24
2650000	24
2655000	25
2660000	26
2665000	24
2670000	23
2675000	25
2680000	25
2685000	26
2690000	25
2695000	25
2700000	25
2705000	25
2710000	26
2715000	25
2720000	25
2725000	24
2730000	24
2735000	25
2740000	25
2745000	26
2750000	26
2755000	25
2760000	26
2765000	25
2770000	25
2775000	28
2780000	28
2785000	27
2790000	26
2795000	27
2800000	25
2805000	27
2810000	27
2815000	25
2820000	25
2825000	25
2830000	25
2835000	26
2840000	26
2845000	26
2850000	26
2855000	26
2860000	26
2865000	26
2870000	26
2875000	25
2880000	26
2885000	26
2890000	26
2895000	26
2900000	26
2905000	26
2910000	26
2915000	26
2920000	25
2925000	27
2930000	26
2935000	25
2940000	27
2945000	27
2950000	27
2955000	26
2960000	27
2965000	27
2970000	27
2975000	28
2980000	29
2985000	28
2990000	29
2995000	27
3000000	27
3005000	29
3010000	29
3015000	29
3020000	28
3025000	29
3030000	28
3035000	28
3040000	28
3045000	27
3050000	27
3055000	29
3060000	28
3065000	27
3070000	28
3075000	27
3080000	29
3085000	27
3090000	27
3095000	28
3100000	28
3105000	28
3110000	28
3115000	28
3120000	29
3125000	29
3130000	28
3135000	29
3140000	29
3145000	29
3150000	29
3155000	28
3160000	28
3165000	31
3170000	30
3175000	30
3180000	30
3185000	28
3190000	29
3195000	29
3200000	33
3205000	32
3210000	30
3215000	30
3220000	29
3225000	30
3230000	30
3235000	30
3240000	29
3245000	30
3250000	30
3255000	30
3260000	30
3265000	30
3270000	29
3275000	31
3280000	30
3285000	29
3290000	31
3295000	31
3300000	30
3305000	30
3310000	30
3315000	31
3320000	30
3325000	29
3330000	32
3335000	31
3340000	31
3345000	33
3350000	33
3355000	32
3360000	30
3365000	30
3370000	30
3375000	34
3380000	33
3385000	31
3390000	30
3395000	31
3400000	30
3405000	30
3410000	31
3415000	31
3420000	31
3425000	30
3430000	30
3435000	31
3440000	31
3445000	30
3450000	31
3455000	32
3460000	31
3465000	31
3470000	31
3475000	31
3480000	31
3485000	31
3490000	31
3495000	32
3500000	31
3505000	31
3510000	32
3515000	33
3520000	34
3525000	36
3530000	33
3535000	32
3540000	32
3545000	33
3550000	33
3555000	32
3560000	33
3565000	31
3570000	31
3575000	32
3580000	32
3585000	31
3590000	32
3595000	32
3600000	32
3605000	33
3610000	32
3615000	33
3620000	32
3625000	32
3630000	33
3635000	33
3640000	33
3645000	33
3650000	32
3655000	34
3660000	32
3665000	34
3670000	33
3675000	34
3680000	35
3685000	36
3690000	34
3695000	34
3700000	33
3705000	34
3710000	37
3715000	35
3720000	33
3725000	34
3730000	33
3735000	34
3740000	34
3745000	32
3750000	34
3755000	35
3760000	34
3765000	34
3770000	33
3775000	34
3780000	34
3785000	34
3790000	33
3795000	34
3800000	35
3805000	34
3810000	33
3815000	33
3820000	34
3825000	34
3830000	35
3835000	37
3840000	36
3845000	36
3850000	35
3855000	35
3860000	35
3865000	37
3870000	38
3875000	36
3880000	35
3885000	37
3890000	37
3895000	36
3900000	37
3905000	36
3910000	35
3915000	37
3920000	38
3925000	37
3930000	37
3935000	37
3940000	38
3945000	38
3950000	37
3955000	38
3960000	37
3965000	37
3970000	38
3975000	37
3980000	40
3985000	40
3990000	39
3995000	36
4000000	37
4005000	36
4010000	45
4015000	46
4020000	52
4025000	46
4030000	39
4035000	40
4040000	39
4045000	44
4050000	41
4055000	41
4060000	40
4065000	45
4070000	40
4075000	40
4080000	39
4085000	39
4090000	40
4095000	39
4100000	41
4105000	39
4110000	40
4115000	41
4120000	40
4125000	38
4130000	39
4135000	39
4140000	39
4145000	43
4150000	40
4155000	38
4160000	40
4165000	39
4170000	39
4175000	38
4180000	40
4185000	40
4190000	40
4195000	38
4200000	38
4205000	39
4210000	38
4215000	38
4220000	38
4225000	41
4230000	38
4235000	39
4240000	42
4245000	50
4250000	51
4255000	50
4260000	42
4265000	42
4270000	41
4275000	43
4280000	43
4285000	43
4290000	40
4295000	41
4300000	41
4305000	40
4310000	40
4315000	41
4320000	42
4325000	42
4330000	42
4335000	43
4340000	42
4345000	43
4350000	42
4355000	41
4360000	42
4365000	42
4370000	41
4375000	42
4380000	42
4385000	41
4390000	40
4395000	43
4400000	43
4405000	42
4410000	41
4415000	40
4420000	41
4425000	43
4430000	43
4435000	42
4440000	40
4445000	41
4450000	43
4455000	42
4460000	41
4465000	41
4470000	41
4475000	42
4480000	42
4485000	43
4490000	41
4495000	40
4500000	41
4505000	44
4510000	49
4515000	46
4520000	42
4525000	43
4530000	46
4535000	48
4540000	44
4545000	42
4550000	43
4555000	42
4560000	42
4565000	44
4570000	44
4575000	44
4580000	43
4585000	45
4590000	46
4595000	43
4600000	41
4605000	63
4610000	47
4615000	116
4620000	85
4625000	53
4630000	64
4635000	59
4640000	44
4645000	43
4650000	43
4655000	43
4660000	41
4665000	42
4670000	45
4675000	45
4680000	44
4685000	45
4690000	45
4695000	44
4700000	45
4705000	45
4710000	43
4715000	43
4720000	42
4725000	42
4730000	42
4735000	44
4740000	44
4745000	44
4750000	43
4755000	44
4760000	45
4765000	46
4770000	47
4775000	45
4780000	45
4785000	46
4790000	45
4795000	45
4800000	44
4805000	44
4810000	44
4815000	45
4820000	45
4825000	45
4830000	45
4835000	47
4840000	44
4845000	46
4850000	45
4855000	46
4860000	45
4865000	43
4870000	43
4875000	43
4880000	49
4885000	43
4890000	45
4895000	43
4900000	44
4905000	43
4910000	44
4915000	45
4920000	42
4925000	42
4930000	42
4935000	43
4940000	43
4945000	43
4950000	48
4955000	45
4960000	44
4965000	44
4970000	44
4975000	44
4980000	47
4985000	46
4990000	44
4995000	49
5000000	47
5005000	45
5010000	45
5015000	45
5020000	43
5025000	47
5030000	46
5035000	47
5040000	47
5045000	46
5050000	45
5055000	47
5060000	47
5065000	46
5070000	48
5075000	46
5080000	46
5085000	48
5090000	46
5095000	50
5100000	51
5105000	47
5110000	49
5115000	47
5120000	47
5125000	49
5130000	48
5135000	48
5140000	49
5145000	49
5150000	48
5155000	48
5160000	45
5165000	45
5170000	46
5175000	46
5180000	47
5185000	47
5190000	47
5195000	49
5200000	48
5205000	50
5210000	48
5215000	48
5220000	49
5225000	46
5230000	48
5235000	48
5240000	47
5245000	46
5250000	46
5255000	48
5260000	47
5265000	49
5270000	52
5275000	63
5280000	51
5285000	56
5290000	67
5295000	58
5300000	52
5305000	50
5310000	50
5315000	50
5320000	52
5325000	51
5330000	51
5335000	64
5340000	62
5345000	53
5350000	49
5355000	48
5360000	49
5365000	50
5370000	50
5375000	50
5380000	49
5385000	50
5390000	50
5395000	50
5400000	50
5405000	50
5410000	49
5415000	49
5420000	49
5425000	56
5430000	59
5435000	50
5440000	49
5445000	47
5450000	48
5455000	48
5460000	48
5465000	52
5470000	51
5475000	49
5480000	48
5485000	50
5490000	51
5495000	51
5500000	51
5505000	51
5510000	52
5515000	51
5520000	51
5525000	56
5530000	53
5535000	51
5540000	53
5545000	53
5550000	61
5555000	56
5560000	79
5565000	59
5570000	62
5575000	61
5580000	59
5585000	58
5590000	56
5595000	56
5600000	53
5605000	49
5610000	59
5615000	54
5620000	55
5625000	53
5630000	54
5635000	55
5640000	58
5645000	53
5650000	51
5655000	51
5660000	50
5665000	52
5670000	51
5675000	52
5680000	53
5685000	50
5690000	49
5695000	50
5700000	49
5705000	51
5710000	51
5715000	49
5720000	49
5725000	57
5730000	50
5735000	50
5740000	50
5745000	55
5750000	49
5755000	51
5760000	50
5765000	51
5770000	53
5775000	51
5780000	50
5785000	51
5790000	50
5795000	51
5800000	50
5805000	50
5810000	50
5815000	51
5820000	51
5825000	50
5830000	53
5835000	53
5840000	52
5845000	51
5850000	55
5855000	50
5860000	54
5865000	51
5870000	54
5875000	53
5880000	55
5885000	52
5890000	52
5895000	50
5900000	49
5905000	52
5910000	52
5915000	51
5920000	54
5925000	53
5930000	52
5935000	54
5940000	51
5945000	52
5950000	52
5955000	55
5960000	53
5965000	51
5970000	52
5975000	52
5980000	53
5985000	53
5990000	51
5995000	52
6000000	52
6005000	51
6010000	52
6015000	55
6020000	56
6025000	53
6030000	56
6035000	54
6040000	51
6045000	53
6050000	53
6055000	57
6060000	53
6065000	53
6070000	54
6075000	56
6080000	54
6085000	52
6090000	55
6095000	58
6100000	53
6105000	53
6110000	55
6115000	53
6120000	53
6125000	58
6130000	55
6135000	61
6140000	52
6145000	54
6150000	58
6155000	53
6160000	56
6165000	55
6170000	54
6175000	52
6180000	48
6185000	55
6190000	56
6195000	55
6200000	55
6205000	55
6210000	56
6215000	59
6220000	54
6225000	70
6230000	63
6235000	55
6240000	54
6245000	56
6250000	56
6255000	55
6260000	57
6265000	55
6270000	55
6275000	54
6280000	55
6285000	57
6290000	61
6295000	60
6300000	60
6305000	62
6310000	59
6315000	60
6320000	57
6325000	60
6330000	58
6335000	60
6340000	61
6345000	60
6350000	61
6355000	61
6360000	60
6365000	63
6370000	62
6375000	61
6380000	58
6385000	58
6390000	59
6395000	59
6400000	59
6405000	58
6410000	58
6415000	59
6420000	57
6425000	57
6430000	64
6435000	63
6440000	62
6445000	63
6450000	63
6455000	64
6460000	61
6465000	58
6470000	56
6475000	58
6480000	57
6485000	57
6490000	59
6495000	59
6500000	64
6505000	67
6510000	59
6515000	58
6520000	61
6525000	58
6530000	59
6535000	59
6540000	58
6545000	59
6550000	57
6555000	58
6560000	59
6565000	65
6570000	62
6575000	58
6580000	58
6585000	59
6590000	64
6595000	60
6600000	60
6605000	62
6610000	63
6615000	59
6620000	59
6625000	60
6630000	59
6635000	60
6640000	58
6645000	59
6650000	58
6655000	64
6660000	65
6665000	66
6670000	62
6675000	59
6680000	60
6685000	65
6690000	55
6695000	61
6700000	61
6705000	59
6710000	60
6715000	61
6720000	61
6725000	62
6730000	59
6735000	60
6740000	66
6745000	64
6750000	64
6755000	64
6760000	66
6765000	66
6770000	66
6775000	62
6780000	60
6785000	62
6790000	62
6795000	60
6800000	67
6805000	62
6810000	60
6815000	61
6820000	62
6825000	62
6830000	62
6835000	63
6840000	60
6845000	64
6850000	68
6855000	67
6860000	73
6865000	66
6870000	67
6875000	67
6880000	66
6885000	63
6890000	63
6895000	60
6900000	67
6905000	64
6910000	68
6915000	68
6920000	68
6925000	61
6930000	70
6935000	68
6940000	76
6945000	72
6950000	73
6955000	80
6960000	86
6965000	116
6970000	74
6975000	67
6980000	66
6985000	63
6990000	67
6995000	65
7000000	64
7005000	64
7010000	67
7015000	73
7020000	73
7025000	69
7030000	77
7035000	69
7040000	67
7045000	65
7050000	68
7055000	67
7060000	66
7065000	68
7070000	63
7075000	61
7080000	61
7085000	62
7090000	63
7095000	63
7100000	66
7105000	61
7110000	62
7115000	62
7120000	62
7125000	62
7130000	63
7135000	63
7140000	62
7145000	61
7150000	60
7155000	65
7160000	62
7165000	61
7170000	64
7175000	62
7180000	62
7185000	66
7190000	66
7195000	62
7200000	63
7205000	64
7210000	63
7215000	64
7220000	63
7225000	62
7230000	62
7235000	63
7240000	63
7245000	63
7250000	64
7255000	64
7260000	65
7265000	63
7270000	65
7275000	64
7280000	63
7285000	63
7290000	64
7295000	65
7300000	63
7305000	64
7310000	64
7315000	64
7320000	64
7325000	65
7330000	65
7335000	66
7340000	65
7345000	64
7350000	64
7355000	63
7360000	63
7365000	64
7370000	64
7375000	66
7380000	63
7385000	64
7390000	58
7395000	67
7400000	64
7405000	63
7410000	64
7415000	64
7420000	64
7425000	64
7430000	64
7435000	65
7440000	69
7445000	65
7450000	70
7455000	70
7460000	66
7465000	67
7470000	64
7475000	68
7480000	65
7485000	65
7490000	68
7495000	65
7500000	66
7505000	64
7510000	64
7515000	65
7520000	66
7525000	65
7530000	67
7535000	68
7540000	64
7545000	69
7550000	70
7555000	66
7560000	66
7565000	65
7570000	65
7575000	66
7580000	66
7585000	66
7590000	83
7595000	68
7600000	70
7605000	67
7610000	71
7615000	70
7620000	68
7625000	67
7630000	68
7635000	67
7640000	68
7645000	68
7650000	68
7655000	68
7660000	66
7665000	66
7670000	67
7675000	68
7680000	72
7685000	67
7690000	67
7695000	67
7700000	67
7705000	68
7710000	66
7715000	69
7720000	69
7725000	67
7730000	67
7735000	66
7740000	67
7745000	67
7750000	67
7755000	67
7760000	72
7765000	68
7770000	69
7775000	66
7780000	67
7785000	68
7790000	68
7795000	67
7800000	69
7805000	66
7810000	67
7815000	68
7820000	68
7825000	68
7830000	69
7835000	73
7840000	74
7845000	69
7850000	71
7855000	68
7860000	71
7865000	72
7870000	73
7875000	68
7880000	67
7885000	69
7890000	75
7895000	67
7900000	73
7905000	70
7910000	67
7915000	80
7920000	73
7925000	69
7930000	75
7935000	73
7940000	69
7945000	67
7950000	69
7955000	69
7960000	68
7965000	70
7970000	70
7975000	74
7980000	70
7985000	72
7990000	79
7995000	72
8000000	73
8005000	75
8010000	72
8015000	71
8020000	69
8025000	73
8030000	75
8035000	70
8040000	70
8045000	79
8050000	67
8055000	73
8060000	72
8065000	80
8070000	82
8075000	76
8080000	73
8085000	74
8090000	71
8095000	70
8100000	80
8105000	76
8110000	75
8115000	72
8120000	73
8125000	70
8130000	70
8135000	72
8140000	71
8145000	70
8150000	75
8155000	70
8160000	72
8165000	72
8170000	71
8175000	72
8180000	71
8185000	72
8190000	71
8195000	72
8200000	70
8205000	72
8210000	74
8215000	74
8220000	76
8225000	76
8230000	71
8235000	75
8240000	72
8245000	71
8250000	77
8255000	75
8260000	69
8265000	76
8270000	73
8275000	72
8280000	72
8285000	74
8290000	78
8295000	77
8300000	81
8305000	110
8310000	88
8315000	91
8320000	88
8325000	89
8330000	83
8335000	84
8340000	78
8345000	77
8350000	80
8355000	92
8360000	90
8365000	84
8370000	91
8375000	79
8380000	79
8385000	99
8390000	83
8395000	80
8400000	90
8405000	81
8410000	80
8415000	80
8420000	81
8425000	89
8430000	81
8435000	76
8440000	71
8445000	73
8450000	76
8455000	74
8460000	71
8465000	76
8470000	100
8475000	100
8480000	101
8485000	116
8490000	103
8495000	102
8500000	81
8505000	97
8510000	150
8515000	142
8520000	151
8525000	113
8530000	98
8535000	134
8540000	102
8545000	105
8550000	99
8555000	96
8560000	87
8565000	88
8570000	80
8575000	88
8580000	96
8585000	99
8590000	102
8595000	113
8600000	85
8605000	95
8610000	96
8615000	96
8620000	91
8625000	94
8630000	89
8635000	82
8640000	92
8645000	90
8650000	85
8655000	91
8660000	80
8665000	80
8670000	85
8675000	84
8680000	88
8685000	87
8690000	89
8695000	88
8700000	86
8705000	90
8710000	87
8715000	93
8720000	87
8725000	82
8730000	91
8735000	90
8740000	90
8745000	86
8750000	88
8755000	90
8760000	91
8765000	93
8770000	86
8775000	87
8780000	98
8785000	92
8790000	85
8795000	88
8800000	86
8805000	87
8810000	98
8815000	95
8820000	85
8825000	87
8830000	84
8835000	94
8840000	92
8845000	90
8850000	87
8855000	90
8860000	87
8865000	84
8870000	88
8875000	90
8880000	86
8885000	80
8890000	79
8895000	80
8900000	89
8905000	86
8910000	81
8915000	80
8920000	80
8925000	80
8930000	81
8935000	82
8940000	85
8945000	83
8950000	91
8955000	91
8960000	85
8965000	90
8970000	89
8975000	84
8980000	85
8985000	94
8990000	127
8995000	100
9000000	85
9005000	81
9010000	84
9015000	85
9020000	86
9025000	89
9030000	85
9035000	97
9040000	100
9045000	83
9050000	87
9055000	84
9060000	84
9065000	84
9070000	85
9075000	85
9080000	84
9085000	86
9090000	86
9095000	83
9100000	80
9105000	85
9110000	88
9115000	88
9120000	84
9125000	86
9130000	86
9135000	86
9140000	85
9145000	85
9150000	91
9155000	88
9160000	81
9165000	87
9170000	87
9175000	91
9180000	87
9185000	89
9190000	90
9195000	92
9200000	93
9205000	81
9210000	87
9215000	93
9220000	92
9225000	100
9230000	96
9235000	93
9240000	91
9245000	84
9250000	94
9255000	93
9260000	89
9265000	88
9270000	90
9275000	90
9280000	84
9285000	86
9290000	84
9295000	87
9300000	93
9305000	92
9310000	91
9315000	92
9320000	93
9325000	90
9330000	94
9335000	91
9340000	88
9345000	89
9350000	89
9355000	88
9360000	88
9365000	105
9370000	86
9375000	84
9380000	90
9385000	90
9390000	93
9395000	89
9400000	89
9405000	91
9410000	83
9415000	83
9420000	82
9425000	93
9430000	86
9435000	85
9440000	82
9445000	87
9450000	85
9455000	99
9460000	85
9465000	82
9470000	84
9475000	83
9480000	84
9485000	86
9490000	85
9495000	83
9500000	86
9505000	83
9510000	84
9515000	90
9520000	93
9525000	87
9530000	86
9535000	86
9540000	88
9545000	87
9550000	87
9555000	85
9560000	86
9565000	86
9570000	84
9575000	86
9580000	93
9585000	90
9590000	87
9595000	91
9600000	93
9605000	88
9610000	90
9615000	93
9620000	91
9625000	95
9630000	92
9635000	93
9640000	95
9645000	92
9650000	91
9655000	88
9660000	87
9665000	88
9670000	92
9675000	96
9680000	103
9685000	104
9690000	93
9695000	97
9700000	94
9705000	93
9710000	90
9715000	91
9720000	92
9725000	90
9730000	90
9735000	89
9740000	92
9745000	89
9750000	92
9755000	97
9760000	95
9765000	91
9770000	93
9775000	92
9780000	93
9785000	93
9790000	96
9795000	90
9800000	90
9805000	91
9810000	106
9815000	102
9820000	94
9825000	93
9830000	92
9835000	92
9840000	94
9845000	94
9850000	92
9855000	93
9860000	91
9865000	92
9870000	101
9875000	104
9880000	93
9885000	91
9890000	93
9895000	94
9900000	94
9905000	95
9910000	93
9915000	91
9920000	94
9925000	100
9930000	98
9935000	95
9940000	93
9945000	91
9950000	97
9955000	93
9960000	90
9965000	94
9970000	92
9975000	89
9980000	115
9985000	102
9990000	94
9995000	88
10000000	92
10005000	98
10010000	97
10015000	96
10020000	94
10025000	97
10030000	97
10035000	95
10040000	96
10045000	93
10050000	100
10055000	99
10060000	119
10065000	108
10070000	99
10075000	99
10080000	96
10085000	94
10090000	88
10095000	100
10100000	103
10105000	101
10110000	94
10115000	96
10120000	93
10125000	100
10130000	101
10135000	91
10140000	92
10145000	95
10150000	99
10155000	99
10160000	93
10165000	90
10170000	93
10175000	91
10180000	91
10185000	96
10190000	93
10195000	95
10200000	98
10205000	96
10210000	99
10215000	99
10220000	92
10225000	93
10230000	92
10235000	92
10240000	92
10245000	93
10250000	103
10255000	92
10260000	93
10265000	99
10270000	103
10275000	93
10280000	95
10285000	92
10290000	101
10295000	94
10300000	92
10305000	94
10310000	92
10315000	93
10320000	97
10325000	97
10330000	94
10335000	96
10340000	97
10345000	96
10350000	97
10355000	95
10360000	97
10365000	96
10370000	95
10375000	99
10380000	99
10385000	92
10390000	95
10395000	100
10400000	98
10405000	96
10410000	95
10415000	97
10420000	101
10425000	95
10430000	99
10435000	113
10440000	102
10445000	101
10450000	101
10455000	101
10460000	103
10465000	105
10470000	102
10475000	101
10480000	107
10485000	112
10490000	101
10495000	96
10500000	93
10505000	95
10510000	91
10515000	104
10520000	94
10525000	94
10530000	92
10535000	98
10540000	100
10545000	95
10550000	98
10555000	99
10560000	100
10565000	99
10570000	100
10575000	104
10580000	98
10585000	98
10590000	98
10595000	99
10600000	99
10605000	110
10610000	109
10615000	114
10620000	100
10625000	102
10630000	102
10635000	102
10640000	101
10645000	104
10650000	106
10655000	107
10660000	99
10665000	98
10670000	102
10675000	102
10680000	101
10685000	103
10690000	102
10695000	101
10700000	109
10705000	103
10710000	107
10715000	102
10720000	103
10725000	102
10730000	98
10735000	105
10740000	104
10745000	102
10750000	109
10755000	113
10760000	108
10765000	97
10770000	101
10775000	96
10780000	98
10785000	96
10790000	98
10795000	97
10800000	97
10805000	102
10810000	99
10815000	106
10820000	105
10825000	112
10830000	108
10835000	109
10840000	105
10845000	108
10850000	114
10855000	108
10860000	104
10865000	112
10870000	104
10875000	101
10880000	101
10885000	102
10890000	104
10895000	104
10900000	102
10905000	105
10910000	108
10915000	105
10920000	105
10925000	106
10930000	103
10935000	106
10940000	105
10945000	103
10950000	102
10955000	104
10960000	108
10965000	107
10970000	109
10975000	104
10980000	105
10985000	105
10990000	104
10995000	103
11000000	103
11005000	102
11010000	105
11015000	108
11020000	109
11025000	103
11030000	104
11035000	104
11040000	103
11045000	101
11050000	104
11055000	102
11060000	123
11065000	151
11070000	114
11075000	105
11080000	104
11085000	104
11090000	105
11095000	105
11100000	102
11105000	104
11110000	111
11115000	117
11120000	108
11125000	104
11130000	104
11135000	106
11140000	106
11145000	104
11150000	108
11155000	110
11160000	113
11165000	110
11170000	109
11175000	109
11180000	106
11185000	103
11190000	107
11195000	108
11200000	110
11205000	109
11210000	110
11215000	135
11220000	147
11225000	118
11230000	117
11235000	122
11240000	115
11245000	108
11250000	111
11255000	111
11260000	135
11265000	126
11270000	118
11275000	126
11280000	113
11285000	121
11290000	104
11295000	104
11300000	105
11305000	104
11310000	112
11315000	109
11320000	106
11325000	104
11330000	106
11335000	105
11340000	106
11345000	107
11350000	106
11355000	109
11360000	112
11365000	113
11370000	111
11375000	108
11380000	111
11385000	109
11390000	110
11395000	109
11400000	122
11405000	121
11410000	135
11415000	132
11420000	134
11425000	112
11430000	110
11435000	106
11440000	109
11445000	106
11450000	105
11455000	114
11460000	110
11465000	116
11470000	114
11475000	105
11480000	106
11485000	104
11490000	107
11495000	109
11500000	112
11505000	114
11510000	115
11515000	108
11520000	107
11525000	111
11530000	109
11535000	111
11540000	108
11545000	109
11550000	112
11555000	117
11560000	118
11565000	110
11570000	109
11575000	109
11580000	109
11585000	115
11590000	112
11595000	123
11600000	123
11605000	118
11610000	113
11615000	112
11620000	111
11625000	111
11630000	111
11635000	113
11640000	111
11645000	111
11650000	118
11655000	116
11660000	108
11665000	109
11670000	110
11675000	108
11680000	108
11685000	112
11690000	114
11695000	115
11700000	119
11705000	116
11710000	109
11715000	112
11720000	110
11725000	109
11730000	112
11735000	115
11740000	112
11745000	115
11750000	114
11755000	115
11760000	112
11765000	111
11770000	109
11775000	110
11780000	109
11785000	112
11790000	108
11795000	117
11800000	117
11805000	114
11810000	112
11815000	115
11820000	129
11825000	124
11830000	123
